dist,value
1648,2623.2548828125
1649,2623.365966796875
1650,2623.15087890625
1651,2623.427001953125
1652,2623.35498046875
1653,2623.35693359375
1654,2623.44091796875
1655,2623.35791015625
1656,2623.366943359375
1657,2623.366943359375
1658,2623.33203125
1659,2623.39111328125
1660,2622.931884765625
1661,2623.028076171875
1662,2623.028076171875
1663,2623.2470703125
1664,2623.510986328125
1665,2623.7529296875
1666,2624.00390625
1667,2624.00390625
1668,2624.259033203125
1669,2624.510009765625
1670,2624.763916015625
1671,2625.083984375
1672,2625.083984375
1673,2625.177001953125
1674,2625.20703125
1675,2625.073974609375
1676,2624.781982421875
1677,2624.926025390625
1678,2624.69189453125
1679,2624.889892578125
1680,2625.199951171875
1681,2625.1669921875
1682,2625.5048828125
1683,2625.81005859375
1684,2626.093994140625
1685,2626.22705078125
1686,2626.278076171875
1687,2626.48291015625
1688,2626.491943359375
1689,2626.697998046875
1690,2626.886962890625
1691,2626.885009765625
1692,2626.947021484375
1693,2626.9560546875
1694,2626.868896484375
1695,2626.868896484375
1696,2626.9150390625
1697,2626.9150390625
1698,2626.825927734375
1699,2626.7080078125
1700,2626.7080078125
1701,2626.62109375
1702,2626.62109375
1703,2626.60888671875
1704,2626.52294921875
1705,2626.52294921875
1706,2626.43310546875
1707,2626.43994140625
1708,2626.2919921875
1709,2626.364990234375
1710,2626.364990234375
1711,2626.423095703125
1712,2626.511962890625
1713,2626.60009765625
1714,2626.5439453125
1715,2626.5439453125
1716,2626.610107421875
1717,2626.89306640625
1718,2627.118896484375
1719,2627.175048828125
1720,2627.40087890625
1721,2627.531982421875
1722,2627.594970703125
1723,2627.833984375
1724,2627.7060546875
1725,2627.955078125
1726,2628.136962890625
1727,2628.320068359375
1728,2628.569091796875
1729,2628.501953125
1730,2628.7509765625
1731,2628.93408203125
1732,2629.115966796875
1733,2629.364990234375
1734,2629.298095703125
1735,2629.547119140625
1736,2629.72998046875
1737,2629.90087890625
1738,2629.90087890625
1739,2629.7890625
1740,2629.818115234375
1741,2630.135009765625
1742,2630.31005859375
1743,2630.31005859375
1744,2630.27392578125
1745,2630.43505859375
1746,2630.257080078125
1747,2630.447998046875
1748,2630.447998046875
1749,2630.597900390625
1750,2630.7470703125
1751,2631.110107421875
1752,2631.27392578125
1753,2631.27392578125
1754,2631.6259765625
1755,2631.97900390625
1756,2632.60693359375
1757,2633.344970703125
1758,2633.344970703125
1759,2633.5048828125
1760,2633.422119140625
1761,2633.376953125
1762,2633.339111328125
1763,2633.29296875
1764,2633.2099609375
1765,2633.126953125
1766,2633.0830078125
1767,2633.0439453125
1768,2632.9990234375
1769,2632.965087890625
1770,2632.97900390625
1771,2632.9990234375
1772,2632.993896484375
1773,2633.02587890625
1774,2632.85302734375
1775,2632.85205078125
1776,2632.907958984375
1777,2632.873046875
1778,2632.77490234375
1779,2632.81103515625
1780,2632.784912109375
1781,2632.784912109375
1782,2632.762939453125
1783,2632.884033203125
1784,2632.98193359375
1785,2633.18408203125
1786,2633.18408203125
1787,2633.511962890625
1788,2633.818115234375
1789,2633.95703125
1790,2634.2509765625
1791,2634.2509765625
1792,2634.51708984375
1793,2634.712890625
1794,2634.740966796875
1795,2634.885009765625
1796,2634.885009765625
1797,2634.85009765625
1798,2634.885986328125
1799,2635.012939453125
1800,2634.991943359375
1801,2634.991943359375
1802,2635.10693359375
1803,2635.240966796875
1804,2635.343994140625
1805,2635.3359375
1806,2635.43408203125
1807,2635.5400390625
1808,2635.614013671875
1809,2635.75390625
1810,2635.81689453125
1811,2635.951904296875
1812,2636.041015625
1813,2636.387939453125
1814,2636.467041015625
1815,2636.47900390625
1816,2636.700927734375
1817,2636.845947265625
1818,2637.26611328125
1819,2637.4580078125
1820,2637.62890625
1821,2638.114013671875
1822,2638.12890625
1823,2638.18798828125
1824,2638.18798828125
1825,2638.24609375
1826,2638.304931640625
1827,2638.320068359375
1828,2638.37890625
1829,2638.37890625
1830,2638.56005859375
1831,2638.841064453125
1832,2638.822998046875
1833,2638.821044921875
1834,2638.821044921875
1835,2638.819091796875
1836,2638.81591796875
1837,2638.906005859375
1838,2639.010009765625
1839,2638.91796875
1840,2639.19189453125
1841,2639.56298828125
1842,2639.89892578125
1843,2639.930908203125
1844,2640.300048828125
1845,2640.614013671875
1846,2640.718994140625
1847,2640.72900390625
1848,2640.68408203125
1849,2640.81494140625
1850,2640.85107421875
1851,2640.7939453125
1852,2640.85693359375
1853,2640.89990234375
1854,2641.123046875
1855,2641.327880859375
1856,2641.656982421875
1857,2641.83203125
1858,2641.72412109375
1859,2641.887939453125
1860,2642.008056640625
1861,2642.19091796875
1862,2642.261962890625
1863,2642.300048828125
1864,2642.383056640625
1865,2642.322998046875
1866,2642.4140625
1867,2642.4140625
1868,2642.27294921875
1869,2642.1630859375
1870,2642.044921875
1871,2642.324951171875
1872,2642.175048828125
1873,2642.412109375
1874,2642.4990234375
1875,2642.737060546875
1876,2642.968017578125
1877,2643.029052734375
1878,2643.31396484375
1879,2643.5791015625
1880,2643.864013671875
1881,2644.12890625
